t,ball_x,ball_z,ball_vx,ball_vz,ee_x,ee_z
0.33333333333333337,0.4124694522311955,2.608028638426996,-1.728967277249187,-1.2869531872962705,1.942890293094024e-16,1.2657744025873838
0.3375,0.4052692104606535,2.60249884098021,-1.7280580249300892,-1.327151387228671,3.3306690738754696e-16,1.3612313972580687
0.3416666666666667,0.39807278347337255,2.596801660793203,-1.7271424769474277,-1.367323244881751,2.498001805406602e-16,1.4615718767463304
0.3458333333333333,0.3908801980111891,2.5909372093182736,-1.7262205109240205,-1.407468353982985,2.220446049250313e-16,1.564229796856111
0.35,0.38369148130438224,2.5849055997206256,-1.725292009633646,-1.4475863034355234,1.942890293094024e-16,1.665935767321439
0.35416666666666663,0.37650666105075603,2.5787069468969466,-1.7243568608702973,-1.4876766776829324,8.326672684688674e-17,1.7626930056555785
0.3583333333333333,0.36932576539527556,2.572341367492542,-1.7234149573153181,-1.5277390570571405,3.885780586188048e-16,1.8498058928230934
0.36249999999999993,0.36214882291026207,2.5658089799170836,-1.7224661964032382,-1.5677730181099958,3.0531133177191805e-16,1.9219779936339974
0.3666666666666666,0.3549758625761494,2.5591099043590466,-1.721510480187039,-1.6077781339288977,3.0531133177191805e-16,1.9686742881619745
0.37083333333333324,0.3478069137628015,2.5522442627988924,-1.720547715203499,-1.6477539744370078,3.3306690738754696e-16,1.993259219103763
0.3749999999999999,0.3406420062113882,2.545212179021065,-1.71957781233919,-1.6877001066785837,3.3306690738754696e-16,1.9999579431473273
0.37916666666666654,0.33348117001681477,2.5380137786248564,-1.7186006866976224,-1.727616095089996,3.3306690738754696e-16,1.9923249036715172
0.3833333333333332,0.32632443561069824,2.5306491890342024,-1.7176162574679708,-1.7675015017570086,3.0531133177191805e-16,1.9740397553410072
0.38749999999999984,0.3191718337448826,2.523118539506457,-1.7166244477957502,-1.8073558866589126,3.608224830031759e-16,1.9484798078253576
0.3916666666666665,0.31202339547548363,2.5154219611402064,-1.7156251846557558,-1.8471788079000966,2.7755575615628914e-16,1.9186436645015754
0.39583333333333315,0.30487915214745226,2.507559586882166,-1.7146183987275254,-1.8869698219296456,4.163336342344337e-16,1.8871185752404047
0.3999999999999998,0.29773913537964586,2.4995315515332095,-1.7136040242735402,-1.9267284837495426,3.3306690738754696e-16,1.856079094723738
0.40416666666666645,0.29060337705039446,2.491337991753576,-1.7125819990203355,-1.9664543471120424,3.608224830031759e-16,1.8273062931730042
0.4083333333333331,0.28347190928355004,2.482979046067298,-1.7115522640426561,-2.006146964706768,3.0531133177191805e-16,1.8022186438918357
0.41249999999999976,0.2763447644350052,2.4744548548658893,-1.7105147636507563,-2.045805888338071,4.163336342344337e-16,1.7819075595910185
0.4166666666666664,0.26922197507966805,2.4657655604113344,-1.7094694452809172,-2.0854306690931694,3.0531133177191805e-16,1.7671722242048953
0.42083333333333306,0.2621035739988796,2.4569113068384114,-1.7084162593892251,-2.125020857501565,3.608224830031759e-16,1.7585498057220446
0.4249999999999997,0.2549895941682603,2.4478922401563854,-1.707355159348636,-2.1645760036862227,1.942890293094024e-16,1.756338330690232
0.42916666666666636,0.24788006874597143,2.4387085082501065,-1.706286101349324,-2.2040956575069646,3.3306690738754696e-16,1.7606104812915582
0.433333333333333,0.24077503106137849,2.4293602608805376,-1.7052090443023051,-2.2435793686965217,3.3306690738754696e-16,1.7712160005723967
0.43749999999999967,0.2336745146041022,2.419847649684747,-1.7041239497463037,-2.2830266869896576,3.3306690738754696e-16,1.7877710211771007
0.4416666666666663,0.22657855301344462,2.41017082817539,-1.70303078175782,-2.3224371622457607,2.7755575615628914e-16,1.8096431578138483
0.44583333333333297,0.2194871800681765,2.4003299517397014,-1.7019295068643514,-2.361810344565284,3.608224830031759e-16,1.8359298671335536
